"","original_title","id","genres","release_date","revenue","budget","runtime","popularity","production_companies","vote_average","DomesticGross","Theaters","TotalGross","ReleaseDate","Distributor","Year","FullDate"
"3320","jackass3d","16290","[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",2010-10-15,117224271,"20000000",94,"10.997518","[{'name': 'MTV Films', 'id': 746}]",6.4,"117052883","3139","117229692","Oct 15","Paramount Pictures",2010,2010-10-15
"3321","jackass3d","16290","[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",2010-10-15,117224271,"20000000",94,"10.997518","[{'name': 'MTV Films', 'id': 746}]",6.4,"176809","3139","117229692","Oct 15","Paramount Pictures",2011,2011-10-15
"3322","jackassnumbertwo","12094","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",2006-09-22,72778712,"11000000",95,"7.915368","[{'name': 'Paramount Pictures', 'id': 4}]",6.4,"72778712","3063","72778712","Sep 22","Paramount Pictures",2006,2006-09-22
"3323","jackgoesboating","43943","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2010-09-23,538000,"0",89,"3.581434","[{'name': ""Cooper's Town Productions"", 'id': 213}, {'name': 'Big Beach Films', 'id': 12808}, {'name': 'Labyrinth Theater Company', 'id': 20110}, {'name': 'Olfactory Productions', 'id': 20111}]",6.1,"541992","90","541992","Sep 17","Overture Films",2010,2010-09-17
"3324","jackie","376866","[{'id': 18, 'name': 'Drama'}]",2016-12-02,13960394,"9000000",100,"8.362716","[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Bliss Media', 'id': 8186}, {'name': 'LD Entertainment', 'id': 10285}, {'name': 'Fabula', 'id': 24459}, {'name': 'Endemol Shine Studios', 'id': 84751}, {'name': 'Jackie Productions (II)', 'id': 85768}]",6.5,"7490669","508","13960394","Dec 2","Fox Searchlight Pictures",2017,2017-12-02
"3325","jackie","376866","[{'id': 18, 'name': 'Drama'}]",2016-12-02,13960394,"9000000",100,"8.362716","[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Bliss Media', 'id': 8186}, {'name': 'LD Entertainment', 'id': 10285}, {'name': 'Fabula', 'id': 24459}, {'name': 'Endemol Shine Studios', 'id': 84751}, {'name': 'Jackie Productions (II)', 'id': 85768}]",6.5,"6469725","508","13960394","Dec 2","Fox Searchlight Pictures",2016,2016-12-02
"3326","jackreacher","75780","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2012-12-20,218340595,"60000000",130,"12.789812","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'TC Productions', 'id': 21777}]",6.3,"47550642","3352","80070736","Dec 21","Paramount Pictures",2012,2012-12-21
"3327","jackreacher","75780","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2012-12-20,218340595,"60000000",130,"12.789812","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'TC Productions', 'id': 21777}]",6.3,"32520094","3352","80070736","Dec 21","Paramount Pictures",2013,2013-12-21
"3328","jackreacher:nevergoback","343611","[{'id': 28, 'name': 'Action'}]",2016-10-19,162146076,"60000000",118,"15.60562","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Shanghai Film Group', 'id': 3407}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Skydance Media', 'id': 82819}, {'name': 'Huahua Media', 'id': 83645}]",5.3,"150139","3780","58697076","Oct 21","Paramount Pictures",2017,2017-10-21
"3329","jackreacher:nevergoback","343611","[{'id': 28, 'name': 'Action'}]",2016-10-19,162146076,"60000000",118,"15.60562","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Shanghai Film Group', 'id': 3407}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Skydance Media', 'id': 82819}, {'name': 'Huahua Media', 'id': 83645}]",5.3,"58546937","3780","58697076","Oct 21","Paramount Pictures",2016,2016-10-21
"3330","jackryan:shadowrecruit","137094","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-01-15,50549107,"60000000",105,"11.234862","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Etalon film', 'id': 9341}, {'name': 'Buckaroo Entertainment', 'id': 11250}]",5.9,"50577412","3387","50577412","Jan 17","Paramount Pictures",2014,2014-01-17
"3331","jackthegiantslayer","81005","[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2013-02-27,197687603,"195000000",114,"11.606061","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Original Film', 'id': 333}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Big Kid Pictures', 'id': 8406}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]",5.5,"65187603","3525","65187603","Mar 1","Warner Bros.",2013,2013-03-01
"3332","jailbait","253046","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-02-14,0,"0",90,"2.133507","[{'name': 'Asylum, The', 'id': 3991}, {'name': 'Broken Films', 'id': 40745}]",4.2,"5741","3","5741","Aug 4","Kindred Media Group",2006,2006-08-04
"3333","jailbait","71507","[{'id': 18, 'name': 'Drama'}]",2004-05-03,0,"0",90,"0.640452","[{'name': 'Belladonna Productions', 'id': 2341}]",0,"5741","3","5741","Aug 4","Kindred Media Group",2006,2006-08-04
"3334","jameswhite","312804","[{'id': 18, 'name': 'Drama'}]",2015-01-23,0,"0",85,"3.227613","[{'name': 'BorderLine Films', 'id': 10058}, {'name': 'Relic Pictures', 'id': 73928}]",6.1,"101368","12","101368","Nov 13","The Film Arcade",2015,2015-11-13
"3335","jane'sjourney","82686","[{'id': 99, 'name': 'Documentary'}]",2011-09-06,0,"0",107,"1.831371","[]",4.6,"4682","3","27253","Sep 16","First Run",2012,2012-09-16
"3336","jane'sjourney","82686","[{'id': 99, 'name': 'Documentary'}]",2011-09-06,0,"0",107,"1.831371","[]",4.6,"22571","3","27253","Sep 16","First Run",2011,2011-09-16
"3337","janeeyre","38684","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2011-03-11,34710627,"0",120,"7.089084","[{'name': 'BBC Films', 'id': 288}, {'name': 'Ruby Films', 'id': 2054}]",7,"11242660","319","11242660","Mar 11","Focus Features",2011,2011-03-11
"3338","janegotagun","174751","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",2016-01-01,1397284,"25000000",98,"8.826071","[{'name': 'Handsomecharlie Films', 'id': 8873}, {'name': 'Unanimous Pictures', 'id': 13242}, {'name': 'Straight Up Films', 'id': 13403}, {'name': '1821 Pictures', 'id': 14358}, {'name': 'Scott Pictures', 'id': 14359}]",5.4,"1513793","1210","1513793","Jan 29","The Weinstein Company",2016,2016-01-29
"3339","janiejones","73700","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2010-09-17,0,"0",114,"1.363957","[]",6.2,"6840","2","6840","Oct 28","Tribeca Film",2011,2011-10-28
"3340","janis:littlegirlblue","321974","[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",2015-09-09,0,"0",106,"2.726411","[{'name': 'Jigsaw Productions', 'id': 2740}, {'name': 'Disarming Films', 'id': 2742}]",7.5,"245624","26","410465","Nov 27","FilmRise",2015,2015-11-27
"3341","janis:littlegirlblue","321974","[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",2015-09-09,0,"0",106,"2.726411","[{'name': 'Jigsaw Productions', 'id': 2740}, {'name': 'Disarming Films', 'id': 2742}]",7.5,"164841","26","410465","Nov 27","FilmRise",2016,2016-11-27
"3342","japanesestory","13433","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2003-09-25,0,"0",110,"5.17434","[{'name': 'Fortissimo Films', 'id': 1615}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'Gecko Films', 'id': 93441}]",6.6,"7488","21","647054","Dec 31","IDP Distribution",2003,2003-12-31
"3343","japanesestory","13433","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2003-09-25,0,"0",110,"5.17434","[{'name': 'Fortissimo Films', 'id': 1615}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'Gecko Films', 'id': 93441}]",6.6,"639565","21","647054","Dec 31","IDP Distribution",2004,2004-12-31
"3344","japón","36211","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2002-01-01,0,"250050",130,"0.398828","[{'name': 'Bodega Films', 'id': 6939}]",7.3,"21900","1","21900","Mar 19","Vitagraph Films",2003,2003-03-19
"3345","jarhead","25","[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2005-11-04,96889998,"72000000",125,"9.997032","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Motion Picture KAPPA Produktionsgesellschaft', 'id': 19934}]",6.6,"62422775","2448","62658220","Nov 4","Universal Pictures",2005,2005-11-04
"3346","jarhead","25","[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2005-11-04,96889998,"72000000",125,"9.997032","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Motion Picture KAPPA Produktionsgesellschaft', 'id': 19934}]",6.6,"235445","2448","62658220","Nov 4","Universal Pictures",2006,2006-11-04
"3347","jasonbecker:notdeadyet","131220","[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",2012-03-03,0,"0",87,"0.404706","[]",8.1,"200","2","1294","Dec 12","Kino Lorber",2013,2013-12-12
"3348","jasonbecker:notdeadyet","131220","[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",2012-03-03,0,"0",87,"0.404706","[]",8.1,"1094","2","1294","Dec 12","Kino Lorber",2012,2012-12-12
"3349","jasonbourne","324668","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2016-07-27,415484914,"120000000",123,"19.133256","[{'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Captivate Entertainment', 'id': 25716}, {'name': 'Pearl Street Films', 'id': 29313}, {'name': 'Double Negative', 'id': 31922}, {'name': 'Perfect World (Beijing) Pictures Co.', 'id': 83871}]",5.9,"162434410","4039","162434410","Jul 29","Universal Pictures",2016,2016-07-29
"3350","jasonx","11470","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2001-07-24,16951798,"11000000",91,"7.793873","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Sean S. Cunningham Films', 'id': 17611}, {'name': 'Crystal Lake Entertainment', 'id': 21783}]",4.5,"13121555","1879","13121555","Apr 26","New Line Cinema",2002,2002-04-26
"3351","jayandsilentbobstrikeback","2294","[{'id': 35, 'name': 'Comedy'}]",2001-08-22,33788161,"22000000",104,"11.619446","[{'name': 'Dimension Films', 'id': 7405}, {'name': 'View Askew Productions', 'id': 16934}, {'name': 'Miramax', 'id': 53009}]",6.4,"30085147","2765","30085147","Aug 24","Miramax",2001,2001-08-24
"3352","jaynemansfield'scar","94671","[{'id': 18, 'name': 'Drama'}]",2012-02-13,14836,"0",122,"1.655794","[{'name': 'Media Talent Group', 'id': 3490}, {'name': 'AR Films', 'id': 11005}, {'name': 'Aldamisa Entertainment', 'id': 11006}]",5.9,"14836","11","14836","Sep 13","Anchor Bay Films",2013,2013-09-13
"3353","jcvd","13672","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2008-06-04,276891,"6000000",96,"6.670933","[{'name': 'Gaumont', 'id': 9}, {'name': 'Samsa Film', 'id': 790}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Radio Télévision Belge Francophone (RTBF)', 'id': 7466}, {'name': 'Artémis Productions', 'id': 11773}, {'name': 'Bankable', 'id': 11774}, {'name': 'La Sofica Cofinova 4', 'id': 11775}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Cofinova 4', 'id': 11777}]",6.6,"32752","28","470691","Nov 7","-",2009,2009-11-07
"3354","jcvd","13672","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2008-06-04,276891,"6000000",96,"6.670933","[{'name': 'Gaumont', 'id': 9}, {'name': 'Samsa Film', 'id': 790}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Radio Télévision Belge Francophone (RTBF)', 'id': 7466}, {'name': 'Artémis Productions', 'id': 11773}, {'name': 'Bankable', 'id': 11774}, {'name': 'La Sofica Cofinova 4', 'id': 11775}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Cofinova 4', 'id': 11777}]",6.6,"437933","28","470691","Nov 7","-",2008,2008-11-07
"3355","jean-michelbasquiat:theradiantchild","51486","[{'id': 99, 'name': 'Documentary'}]",2010-01-25,0,"0",88,"0.823678","[]",7,"256242","7","256242","Jul 21","Arthouse Films",2010,2010-07-21
"3356","jeeperscreepers","8922","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2001-07-01,59217789,"10000000",90,"10.414363","[{'name': 'United Artists', 'id': 60}, {'name': 'American Zoetrope', 'id': 70}, {'name': 'Cinerenta Medienbeteiligungs KG', 'id': 995}, {'name': 'Cinerenta-Cinebeta', 'id': 21784}, {'name': 'VCL Communications', 'id': 21785}]",6.1,"37904175","2944","37904175","Aug 31","United Artists",2001,2001-08-31
"3357","jeeperscreepers2","11351","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2003-08-08,63102666,"17000000",104,"14.786032","[{'name': 'United Artists', 'id': 60}, {'name': 'American Zoetrope', 'id': 70}, {'name': 'Myriad Pictures', 'id': 738}, {'name': 'Jeepers Creepers II', 'id': 53348}]",5.5,"966","3124","35667218","Aug 29","United Artists",2004,2004-08-29
"3358","jeeperscreepers2","11351","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2003-08-08,63102666,"17000000",104,"14.786032","[{'name': 'United Artists', 'id': 60}, {'name': 'American Zoetrope', 'id': 70}, {'name': 'Myriad Pictures', 'id': 738}, {'name': 'Jeepers Creepers II', 'id': 53348}]",5.5,"35666252","3124","35667218","Aug 29","United Artists",2003,2003-08-29
"3359","jeff,wholivesathome","82532","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2011-09-13,4417580,"10000000",83,"5.872794","[{'name': 'Indian Paintbrush', 'id': 9350}]",6.1,"4269426","513","4269426","Mar 16","Paramount Vantage",2012,2012-03-16
"3360","jemandtheholograms","266639","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",2015-10-22,2333684,"5000000",119,"5.394112","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Hasbro Studios', 'id': 22826}, {'name': 'Allspark Pictures', 'id': 57031}]",5.4,"2184640","2417","2184640","Oct 23","Universal Pictures",2015,2015-10-23
"3361","jennifer'sbody","19994","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2009-09-18,31556061,"16000000",100,"13.483131","[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox Atomic', 'id': 2890}]",5.3,"16204793","2738","16204793","Sep 18","Twentieth Century Fox",2009,2009-09-18
"3362","jenny'swedding","342474","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015-07-31,0,"0",94,"4.886524","[{'name': 'MM Productions', 'id': 14193}, {'name': 'Merced Media Partners', 'id': 45358}, {'name': 'PalmStar Media', 'id': 49152}]",5.3,"4704","2","4704","Jul 31","IFC Films",2015,2015-07-31
"3363","jeremiahtower:thelastmagnificent","392734","[{'id': 99, 'name': 'Documentary'}]",2016-07-29,0,"0",120,"0.326655","[{'name': 'The Orchard', 'id': 9286}, {'name': 'CNN Films', 'id': 29605}]",0,"228153","33","228153","Apr 21","The Orchard",2017,2017-04-21
"3364","jerichow","12161","[{'id': 18, 'name': 'Drama'}]",2008-01-01,0,"0",93,"1.242183","[{'name': 'Schramm Film Koerner & Weber', 'id': 138}, {'name': 'ARTE', 'id': 5766}, {'name': 'Bayerischer Rundfunk (BR)', 'id': 7333}]",6.3,"61537","3","60379","May 15","The Cinema Guild",2009,2009-05-15
"3365","jerseyboys","209451","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",2014-06-05,67347013,"40000000",134,"6.447072","[{'name': 'Warner Bros.', 'id': 6194}]",6.8,"47047013","2905","47047013","Jun 20","Warner Bros.",2014,2014-06-20
"3366","jerseygirl","9541","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2004-03-25,36098382,"35000000",102,"5.706507","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Beverly Detroit', 'id': 267}, {'name': 'View Askew Productions', 'id': 16934}, {'name': 'Close Call Films', 'id': 23022}]",5.8,"25293276","1821","25268157","Mar 26","Miramax",2004,2004-03-26
"3367","jerusalem","237200","[{'id': 99, 'name': 'Documentary'}]",2013-11-16,0,"0",45,"1.758496","[]",6.9,"1715647","33","8020721","Sep 13","National Geographic Entertainment",2015,2015-09-13
"3368","jerusalem","237200","[{'id': 99, 'name': 'Documentary'}]",2013-11-16,0,"0",45,"1.758496","[]",6.9,"4816453","33","8020721","Sep 13","National Geographic Entertainment",2014,2014-09-13
"3369","jerusalem","237200","[{'id': 99, 'name': 'Documentary'}]",2013-11-16,0,"0",45,"1.758496","[]",6.9,"1488621","33","8020721","Sep 13","National Geographic Entertainment",2013,2013-09-13
"3370","jeruzalem","339547","[{'id': 27, 'name': 'Horror'}]",2016-01-22,0,"0",87,"7.410228","[{'name': 'Epic Pictures Group', 'id': 7662}]",4.4,"11287","1","11287","Jan 22","-",2016,2016-01-22
"3371","jesuscamp","1776","[{'id': 99, 'name': 'Documentary'}]",2006-09-15,0,"0",87,"4.886956","[]",6.6,"30608","52","902544","Sep 15","Magnolia Pictures",2007,2007-09-15
"3372","jesuscamp","1776","[{'id': 99, 'name': 'Documentary'}]",2006-09-15,0,"0",87,"4.886956","[]",6.6,"871934","52","902544","Sep 15","Magnolia Pictures",2006,2006-09-15
"3373","jesushenrychrist","96973","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2012-05-04,0,"0",92,"6.662375","[{'name': 'Red Om Films', 'id': 2455}, {'name': 'Reliance BIG Entertainment', 'id': 6733}, {'name': 'Hopscotch Pictures', 'id': 51954}]",6.2,"20183","3","20183","Apr 20","Entertainment One",2012,2012-04-20
"3374","jewtopia","220746","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2012-04-26,0,"0",90,"3.74131","[{'name': 'Oops Doughnuts Productions', 'id': 5698}, {'name': 'Tooley Productions', 'id': 22539}]",4.3,"46437","16","46437","Sep 20","Le Petit Canyon",2013,2013-09-20
"3375","jig","76112","[{'id': 99, 'name': 'Documentary'}]",2011-11-30,0,"0",0,"0.071002","[{'name': 'BBC Scotland', 'id': 3712}, {'name': 'Head Gear Films', 'id': 5056}, {'name': 'Creative Scotland', 'id': 8087}]",8,"183790","5","183790","Jun 17","Screen Media Films",2011,2011-06-17
"3376","jimi:allisbymyside","192133","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2013-09-07,340911,"0",118,"4.250364","[{'name': 'Darko Entertainment', 'id': 12622}, {'name': 'Freeman Film', 'id': 37816}, {'name': 'Subotica Entertainment', 'id': 39004}]",5.3,"340911","75","340911","Sep 26","XLrator Media",2014,2014-09-26
"3377","jiminyglickinlalawood","67445","[{'id': 35, 'name': 'Comedy'}]",2004-09-18,0,"0",90,"0.152631","[{'name': 'Brillstein-Grey Entertainment', 'id': 1606}, {'name': 'Gold Circle Films', 'id': 12026}, {'name': 'Dolshor Productions', 'id': 57337}]",3.3,"36039","24","36039","May 6","Metro-Goldwyn-Mayer (MGM)",2005,2005-05-06
"3378","jimmy'shall","262958","[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",2014-05-30,2606000,"0",106,"2.839854","[{'name': 'Why Not Productions', 'id': 729}, {'name': 'Element Pictures', 'id': 3353}, {'name': 'Sixteen Films', 'id': 12695}]",6.5,"560592","47","560592","Jul 3","Sony Pictures Classics",2015,2015-07-03
"3379","jimmycartermanfromplains","78527","[{'id': 99, 'name': 'Documentary'}]",2007-10-26,108282,"0",125,"0.109565","[]",7.3,"80462","21","108807","Oct 26","Sony Pictures Classics",2007,2007-10-26
"3380","jimmycartermanfromplains","78527","[{'id': 99, 'name': 'Documentary'}]",2007-10-26,108282,"0",125,"0.109565","[]",7.3,"28340","21","108807","Oct 26","Sony Pictures Classics",2008,2008-10-26
"3381","jimmyneutron:boygenius","12589","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2001-12-21,80936232,"25000000",83,"7.308162","[{'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Universal Cartoon Studios', 'id': 4285}, {'name': 'Paramount Animation', 'id': 24955}]",5.6,"35234466","3151","80936232","Dec 21","Paramount Pictures",2002,2002-12-21
